Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class_BOMBAY,Class_CALI,Class_DERMASON,Class_HOROZ,Class_SEKER,Class_SIRA
-0.6893772184801489,-0.9556913463970798,-1.1640321259950492,-0.27735538419870875,-1.7174921959981262,-2.666515123970291,-0.693306137981566,-0.8221382973332232,0.47272981374019013,0.9069616851382911,1.7142850152696452,2.0825242887924573,0.13329286636282606,2.277102961321035,2.205623952177358,0.9579104262015092,0,0,0,0,1,0
-0.6885592339569929,-0.9374075140959162,-1.1654265314324248,-0.2706108653258251,-1.727562274260593,-2.700988329870051,-0.6924671257926684,-0.8208749345678605,-0.06979743886051665,0.9018006229393227,1.5299170817438208,2.0962516030767313,0.12569657745834215,2.289309926241578,2.2215193468542265,0.8840583144532655,0,0,0,0,1,0
-0.6872981744837942,-0.8653304281172584,-1.1829169016075238,-0.23395491765881024,-1.7997600140873014,-2.9617716172213577,-0.6878357785099537,-0.8189281555417782,1.0938286849587964,0.24670571191423704,0.8065678930405421,2.208500873149078,0.07845035332716169,2.402553577987027,2.3520396009520583,0.7330236734925772,0,0,0,0,1,0
-0.6810610424947298,-0.9282049937077212,-1.112418594958282,-0.32871312188662377,-1.5635045891411345,-2.18805036941877,-0.6839763224410248,-0.8093155793751996,0.3024595326726462,0.7003363398337603,1.5405447009816302,1.8400368936909175,0.20822330651754858,2.014027826103264,1.9272215174161083,0.8960063992585298,0,0,0,0,1,0
-0.679970396463855,-0.8938563765748873,-1.1765558538216803,-0.21803250012391973,-1.8054480856318667,-2.9834090530759236,-0.6811908019738847,-0.8076374304474316,0.5813469228837065,0.3727621349309341,1.1972360655059098,2.220207581999124,0.054688719870441195,2.397505289325673,2.365707492275286,0.8046547484863761,0,0,0,0,1,0
-0.6795954868907419,-0.8710365501816703,-1.140540759327936,-0.2779801662328433,-1.673632708371624,-2.5212879075927197,-0.6806538341729903,-0.8070607543954696,0.5964298978330247,0.3413128688368192,0.9704565991088638,2.010991592177008,0.13563836088068398,2.1819080436933,2.123027390301457,0.9010803998391869,0,0,0,0,1,0
-0.6758804738480751,-0.9345684386570056,-1.138038814996929,-0.2650646359153123,-1.6835507375113452,-2.5534510530247028,-0.6809894390485492,-0.8013515959807795,0.8338243599781723,1.1169450245780144,1.683355145560407,2.0212067822436603,0.12178865306896124,2.1839073747592317,2.1347985229061486,0.7331406850273359,0,0,0,0,1,0
-0.67083623595528,-0.8680762662675343,-1.1058049240071128,-0.2990157431416894,-1.585682174246471,-2.251859274406809,-0.6708206113191104,-0.7936147049520726,0.9528090732470473,0.12991289065866615,1.0622228080241904,1.8697430327038709,0.16899836098387844,2.021259114414323,1.9610849958435947,0.7648385869011312,0,0,0,0,1,0
-0.6704613263821668,-0.9371884064676257,-1.1134688567451445,-0.285771483185584,-1.6150089799707334,-2.3386923807267825,-0.6759218054276078,-0.7930403524333367,0.8327505649503594,1.1764720788661114,1.7901318330236484,1.915765055624177,0.14951938428811704,2.0661146371717436,2.013681435215976,0.7900805798805308,0,0,0,0,1,0
-0.6701886648744482,-0.9123546546399102,-1.0212826827305783,-0.4307732555891817,-1.2677602373607026,-1.462246051003364,-0.6739417366618095,-0.7926227010381475,0.5571581484128783,0.8486680274889956,1.5287169864720942,1.4097958078272075,0.3585398033600997,1.5788683682659226,1.444359532821215,0.9300073420447549,0,0,0,0,1,0
-0.667359801731867,-0.9323960098318285,-1.169642603875694,-0.18349127520940442,-1.830018823273561,-3.07887343763021,-0.6721965913089025,-0.7882925212644278,0.2831071014444511,1.0523543017900305,1.783281267120818,2.2638557082100057,0.0053266743158666904,2.4134919969299875,2.4167605118213102,0.8973905959656415,0,0,0,0,1,0
-0.6670189748472187,-0.8762811476673432,-1.1654048572722324,-0.19117056578950825,-1.8141935324349288,-3.0170111098538075,-0.6689412240159798,-0.7877711759663223,0.8024764950497174,0.4958061840648119,1.198708257169497,2.240910822281481,0.013229919133520911,2.388856365322955,2.389904810005621,0.9957038989958524,0,0,0,0,1,0
-0.6665077345202461,-0.9264614564102623,-1.11494120956549,-0.2673991048030741,-1.6386008619085322,-2.4106764022400444,-0.6714582605826727,-0.7869893041973042,0.37395069731312863,1.0729022810782545,1.7316927421630817,1.9501191379162124,0.12544392996472567,2.0917355904261057,2.0530490447326866,0.7184876433640897,0,0,0,0,1,0
-0.6647354347200749,-0.9197204004420105,-1.0717369001415933,-0.3328669520001347,-1.4829242136038943,-1.9685979256684603,-0.6703843249808837,-0.7842801719283885,0.6545261875129951,1.2038003096899674,1.6849650281015205,1.7185369184824004,0.2143663959745086,1.8604534562429074,1.7894224808023507,0.8909235920968839,0,0,0,0,1,0
-0.663508457935341,-0.9218462106228701,-1.1777994408306924,-0.15749904437344497,-1.8721157559061843,-3.250484984704169,-0.6687734215782003,-0.782405850415769,0.6957438279582404,1.128621911461026,1.725322357507468,2.338516605976967,-0.032836127620580746,2.4825208346376697,2.5044264408782317,1.028545437226383,0,0,0,0,1,0
-0.663065382985298,-0.9384191386775971,-1.2371760212011629,-0.05212761186190654,-2.0836251902480334,-4.322412336990847,-0.66746456256352,-0.7817292593598698,0.6970920626546738,0.9629427890635138,1.910828908179482,2.7069515236175707,-0.16978903649412205,2.877363593184529,2.943300513521003,1.0207408593006533,0,0,0,0,1,0
-0.6618384062005641,-0.9186435097582858,-1.1443675559860047,-0.20742450106872942,-1.7587025197387895,-2.8104386657809832,-0.6662563850115075,-0.7798563064650181,0.5275221432781875,0.9648956621483041,1.7149862240104445,2.151227912290318,0.034476888404050006,2.284612133026637,2.285323453334199,1.029149761416593,0,0,0,0,1,0
-0.6546469589344844,-0.8810129400655281,-1.1759898972067253,-0.12666654017021584,-1.9010303752537043,-3.374807560527259,-0.6575642187345284,-0.7688988484594514,0.5773456442991134,0.672072329235862,1.4202292669983967,2.3869685554682016,-0.07333213510408207,2.512642703562531,2.5615469527795143,1.0158017966056068,0,0,0,0,1,0
-0.654135718607512,-0.8646264865880704,-1.0448003313478442,-0.3362455939726458,-1.4287268919183058,-1.8309518762284436,-0.657027250933634,-0.7681211863493937,0.7072914474175992,0.6666819229556049,1.258550890100445,1.638368830237561,0.21943948922363019,1.761857714392116,1.6991201160481795,0.8842108983882235,0,0,0,0,1,0
-0.6524656668727351,-0.8873810468792435,-0.9971245825285473,-0.4035939338511908,-1.2562505714505696,-1.4379238878491094,-0.6570608114211899,-0.765582024937891,0.6495909631464801,0.9860120925288101,1.5171688469983688,1.3933844205713832,0.31785897471812863,1.5293575764502478,1.4262221211194204,0.9179146189623534,0,0,0,0,1,0
-0.6494663902878298,-0.8740807476555765,-1.029695240203592,-0.3392580637597635,-1.3969450925865474,-1.7536181990735475,-0.6535705207153759,-0.7610265069259665,0.8541170561490037,0.8896261294771437,1.4206497792007782,1.585943545225565,0.2289070500776292,1.702852752489756,1.6403342457466819,0.689621799265665,0,0,0,0,1,0
-0.6489551499608573,-0.7666713911489939,-0.9521315809734795,-0.4589194856180733,-1.0990788545178465,-1.1290349750539836,-0.6491069758704406,-0.7602505874526406,0.42708282867107467,0.148446908899886,0.3699180710357454,1.181749267206789,0.400056570098064,1.3311830258483255,1.1941801161970595,0.9866623072760725,0,0,0,0,1,0
-0.6489551499608573,-0.8732229646001421,-1.011368009879281,-0.3681052122498197,-1.3274116151933335,-1.592443046152775,-0.652463024626031,-0.7602505874526406,0.4432287655097362,0.7769435602594408,1.4188840646509162,1.4908022241442997,0.26730487286762944,1.6127140410930279,1.5341882962748603,0.835355061713132,0,0,0,0,1,0
-0.6477622558645882,-0.8907236036767789,-1.1282096421577503,-0.1755767844150877,-1.7641087962561213,-2.829895122349416,-0.6522616617006957,-0.758440774793501,0.3099509429310526,0.9617727190285826,1.61840049972951,2.1494492206400517,-5.466250840023074e-4,2.2513135074024264,2.283255519402454,0.7071423979939588,0,0,0,0,1,0
-0.6474895943568696,-0.9083454512286401,-1.0586539460549214,-0.2917014124116121,-1.5071830060346596,-2.0327159353280413,-0.6525301456011429,-0.758027234155418,0.664285169058183,1.0631467658892506,1.8096271683294338,1.7566781558518447,0.1537633795898731,1.8617144633869893,1.8325583553204088,0.9513036210330211,0,0,0,0,1,0
-0.6458877079990224,-0.827653239780183,-1.075435847561172,-0.2583286980607462,-1.5765934663835635,-2.2255208652757066,-0.6449790359010644,-0.7555986647095787,0.17064319897844318,-0.050699335423325866,0.9987237474388218,1.860242994594313,0.1079998598293687,1.958958931058269,1.9502480751221816,0.9026102671179075,0,0,0,0,1,0
-0.6443199043296401,-0.8121618642736136,-1.073124130559329,-0.25507444392383716,-1.5760883715350549,-2.2240648799260505,-0.6449790359010644,-0.7532233893628166,0.2598420578234852,0.2400759181745216,0.8668895188207155,1.8573395715854844,0.10515424486878655,1.95285582387407,1.9469374524548404,0.8363048707141835,0,0,0,0,1,0
-0.6411161316139459,-0.9016323664469784,-1.1178923660526205,-0.17348851126122034,-1.7478610224886728,-2.77183353298674,-0.646891983691751,-0.748374543018871,0.45938438711511903,1.1919203526006892,1.828201762974027,2.1328308045253217,-0.010805148195832151,2.219821138141852,2.2639464239828517,1.0031943431118566,0,0,0,0,1,0
-0.6389689222406614,-0.867596094231069,-1.1180333384440033,-0.1633692992710393,-1.7590353235789435,-2.8116323974052775,-0.6425291203094835,-0.7451285140325367,0.5287706288577115,0.7753409724307079,1.499260302648177,2.147587447762091,-0.02181383157424604,2.230052835820764,2.2810912539613732,0.9014952703811667,0,0,0,0,1,0
-0.6382191030944351,-0.770060566590847,-1.0528310760229673,-0.2639502554616096,-1.5287589038707283,-2.0911234198645885,-0.6370587608378712,-0.743995683403897,0.27753392053351833,-0.10039222336714643,0.5416618140539116,1.7833677984965672,0.1192392562907412,1.8685337764947112,1.8628094096093002,0.7714716796188902,0,0,0,0,1,0
-0.6369580436212363,-0.8529578399155012,-1.1534311969689328,-0.09268900163441159,-1.8962287966334461,-3.3537745208124448,-0.6416901081205859,-0.7420912878167378,0.9720280857820798,0.991116097975957,1.3759149359560057,2.3689386658126264,-0.11030858304873375,2.452876157921879,2.540270286307032,0.7185629873424595,0,0,0,0,1,0
-0.6361400590980804,-0.8718803476438097,-1.0499409867992513,-0.25909499740290126,-1.5290817150595744,-2.0920074359292573,-0.6422606364090363,-0.7408565531556649,1.2349731245678797,1.248789047103077,1.5831832149144962,1.780561997413834,0.11508324867324256,1.8616083558904302,1.8596266375566675,0.6685312545797154,0,0,0,0,1,0
-0.6341973458555848,-0.86266384166232,-1.0369431876745396,-0.27522118497770925,-1.4865148830988821,-1.977987319718849,-0.6373272447383184,-0.7379257866214307,0.6583584877487458,0.6901822071189735,1.5141114723385865,1.721422211841469,0.13399914539168273,1.801002492070483,1.7926817044686456,0.813712093423921,0,0,0,0,1,0
-0.6340950977901904,-0.8202968177069458,-1.0503149077664178,-0.2523711055978518,-1.537520016201217,-2.1152236993369535,-0.6357834623107468,-0.7377716030484552,0.4639504556678707,0.4233031392729071,1.0845447044859853,1.7955380521212265,0.10389249867502424,1.871890419701521,1.876621778543789,0.7384119363513064,0,0,0,0,1,0
-0.6335838574632179,-0.874612200200791,-1.0015103462163084,-0.3310360486512066,-1.3544230163218356,-1.6537973768914689,-0.6391059505787813,-0.7370007860193987,0.7768635887000763,1.1334976875513731,1.6473860874134214,1.5340223064852136,0.2092475997737296,1.6232289850010533,1.5823213986210625,0.9855142698139217,0,0,0,0,1,0
-0.632527294120808,-0.7939246506167665,-0.9939482011479961,-0.3271547264807272,-1.3450841981482773,-1.6324092021813332,-0.6324945345302683,-0.7354082963428848,0.7192352829139221,0.10478619000813338,0.8456457539922337,1.50037483065554,0.22052554940592942,1.5899927834509804,1.5448367084907173,0.3392337414185022,0,0,0,0,1,0
-0.6291190252743247,-0.8640903721784232,-1.0829648453471183,-0.18466754952847428,-1.6729473116744937,-2.5190793898133137,-0.6340718774453957,-0.7302761114474202,0.7630167633868544,1.021693975947278,1.5991884425075742,2.0098208454785507,0.0068915083164749,2.0709653433385067,2.121678830831911,0.898322449181187,0,0,0,0,1,0
-0.626426492885603,-0.7991692481024391,-0.9785348106891452,-0.33872166743715026,-1.302221906073788,-1.5365968851896528,-0.6279303082226654,-0.7262269356381503,0.29010272710768686,0.3831242852677497,0.9778385399603694,1.4565634962925893,0.2231465343235557,1.5380995139809477,1.496159231304766,0.8799054309497485,0,0,0,0,1,0
-0.6259834179355602,-0.8725656417152713,-1.0819409853482025,-0.17481217064216048,-1.6819469877844027,-2.548224122101314,-0.6306487077146935,-0.725561058385985,0.2959840926542683,0.9644482189039238,1.7316374482799775,2.0239890630332287,-0.006352584164302336,2.078402092125695,2.13800597828464,0.8968533426780517,0,0,0,0,1,0
-0.6249268545931503,-0.8102038812122954,-1.09676048666673,-0.14336346519447624,-1.74259888382717,-2.7532905418387994,-0.6271248565213237,-0.7239737013691556,0.9889272860219777,0.50928431742307,1.1069872942471446,2.11531456779759,-0.04409266683004396,2.167159610789429,2.243617077661786,0.7272746209642604,0,0,0,0,1,0
-0.6244496969546427,-0.8635356103110503,-1.0329621760631318,-0.2454803950813471,-1.5138012828645229,-2.050491336447134,-0.6302459818640227,-0.7232570631062534,0.5406613985920851,1.171057454354487,1.657978270708732,1.7606962754623403,0.09358407380667476,1.8190743790620971,1.837109150235034,0.7661928650162796,0,0,0,0,1,0
-0.6215185857466671,-0.8640017967542213,-1.0223144879197477,-0.2509806532709785,-1.4880000040540236,-1.9818809744117034,-0.6264536467702055,-0.7188580264727576,0.05173703243327134,1.0083242035847024,1.7034131309841045,1.720866972035215,0.10225017720782016,1.7753440381929684,1.7920544566710468,0.7268419422197795,0,0,0,0,1,0
-0.6212459242389484,-0.8255367533281878,-1.0649236360859848,-0.18494065898651724,-1.6402121267943994,-2.415664623581328,-0.6236010053279537,-0.7184490905085027,0.6353748035212805,0.5347495966122897,1.3103716573595354,1.9579768372946926,0.0076296578050975864,2.0035003090644055,2.0620661954356954,0.8836811434505855,0,0,0,0,1,0
-0.6208028492889056,-0.8272989380833736,-1.0376954472382889,-0.21420334213409895,-1.5582344246222508,-2.1731137940408196,-0.6240372916661805,-0.7177846698795692,-0.46652872637026843,0.695342769228111,1.3342224795359756,1.8094497822436002,0.06502038803851846,1.8585054293756729,1.8924245174390988,0.19306937515533745,0,0,0,0,1,0
-0.6205642704696518,-0.7518280147984315,-0.9603189483379698,-0.3400518677242799,-1.2666145332744663,-1.4598137103792077,-0.6219901019252704,-0.7174269563473795,-0.04888766894458375,0.36429191341298794,0.597956659786367,1.3971096342444056,0.23308820158274773,1.4729733659157611,1.4303373115251197,0.5741796128531795,0,0,0,0,1,0
-0.6189623841118046,-0.8606172831767998,-1.1209065600442067,-0.0831836430436354,-1.848857031816981,-3.15436089051327,-0.6241715336164041,-0.7150260967962321,0.7793423059698666,1.0552606985134119,1.703204417731335,2.293685182980728,-0.12588029773107784,2.3348881320168697,2.4517346249662544,0.8515611879647715,0,0,0,0,1,0
-0.6187578879810156,-0.7840135268349527,-0.9727330266856435,-0.3162446802842826,-1.3190029958448324,-1.5736565163152862,-0.6205805614479224,-0.714719720675763,0.23455319148158152,0.43529425434310987,0.9306859073312915,1.4729528380423826,0.19675940577594767,1.5388042501328547,1.5143517042184058,0.6461490546178105,0,0,0,0,1,0
-0.6186556399156211,-0.8415316101933816,-1.0426298843276998,-0.21183766186971464,-1.5698478344723423,-2.206142504655673,-0.6242722150790718,-0.7145665425065701,0.4701408325412605,1.1296333824205096,1.5089345379214156,1.8500782198715242,0.043594545448176945,1.8933086515931257,1.9386605410090971,0.907274462799987,0,0,0,0,1,0
-0.6177013246386058,-0.8183341727811966,-1.0558869347541078,-0.18517264722913404,-1.6237077748855848,-2.365007505528061,-0.6209832872985932,-0.7131371974040659,0.7157558892938988,0.7007815796178868,1.2853051431282054,1.9297036723375787,0.009953807556212122,1.9685957203807711,2.0296432943878098,0.8039884030426011,0,0,0,0,1,0
-0.6175649938847465,-0.8146326524224194,-0.9949289513858177,-0.2835497427217717,-1.399456022191365,-1.7596410864503718,-0.6209161663234815,-0.7129330520890319,0.8887812019003866,0.713285822407929,1.2498524317575432,1.5977495200138896,0.14228741050644533,1.6518895683394246,1.653554204961729,0.9483580948335656,0,0,0,0,1,0
-0.6165765959192664,-0.8267674855381586,-0.9863869415001271,-0.28914220194075,-1.3770409011783953,-1.7063875754515863,-0.6198086702341365,-0.7114533484695588,0.26526780357419977,0.6904925226328651,1.3859282650416611,1.5583437846877668,0.15595171992493634,1.6133980458932369,1.6094706211051635,0.7262043036933213,0,0,0,0,1,0
-0.6165425132308016,-0.8334432754043664,-1.044064242550866,-0.2037828007888354,-1.5815469978010632,-2.2398429931234274,-0.6200435936470279,-0.7114023351705828,0.5085365543979793,0.7395770728310248,1.4545663176810915,1.8712238602215432,0.030043724315682262,1.9094773798252254,1.9627748349662757,1.0081710410820413,0,0,0,0,1,0
-0.6161335209692236,-0.17794784139058176,-0.7173713207231949,-0.45923944923610877,-0.6479817959756714,-0.4292459395828877,-0.52785293433096,-0.7107902325601624,-0.7688079657408747,-14.811772896807316,-3.622369675740602,0.26061050206461345,0.739978154881879,0.514411987752464,0.22424646911520796,-10.975768614487086,0,0,0,0,1,0
-0.6107143735033151,-0.7892254912696028,-1.0711922511203777,-0.13520556391232774,-1.7059143456281662,-2.6274140713413527,-0.6122575605340582,-0.7026897790693148,0.6792579507985238,0.37805599593486855,1.087809484023982,2.0597324712791365,-0.05735079911211476,2.081881487696361,2.179264342126622,0.8258239082776178,0,0,0,0,1,0
-0.6104417119955965,-0.7876777522782754,-1.0184846988993583,-0.21462668858367084,-1.522977468684485,-2.0753421225489888,-0.6130965727229558,-0.7022826946003341,0.262230676329936,0.5793578143363722,1.0761326752020957,1.768640494705317,0.05565051867137543,1.7990029658055777,1.8461101664864488,0.5832471447875276,0,0,0,0,1,0
-0.6099645543570889,-0.7780043835824795,-1.0199790737824985,-0.21757073998784182,-1.5223121665548416,-2.073532267668213,-0.6112171854198252,-0.7015704084216308,0.6796544520708737,0.3248915979065857,0.9874194471791288,1.7797336106426218,0.050065033339112344,1.8086242337068235,1.8586870690805495,0.9616623845644158,0,0,0,0,1,0
-0.6091806525223977,-0.86312536624106,-1.0663205127670534,-0.1402664996330087,-1.6917634640835078,-2.5803780349248013,-0.6156471697772046,-0.7004005322529713,0.7372284876795394,1.271235081017884,1.864805053651429,2.0418255289319793,-0.0541856133099458,2.0610234102384015,2.1585822331668467,0.9671051118999879,0,0,0,0,1,0
-0.6091124871454681,-0.8241848126429917,-0.9405768427218151,-0.3363389614438607,-1.2344356172998507,-1.3925025991846751,-0.6123918024842818,-0.7002988219925139,0.6268717136229798,0.6913396140968568,1.4603467834893569,1.3640756955536752,0.21790620904267868,1.4223188815846282,1.3938823294080724,0.9480737884104341,0,0,0,0,1,0
-0.6079195930491988,-0.833247477098235,-1.014055027748822,-0.22001093895807994,-1.5087776666448627,-2.036987628860657,-0.6127274073598409,-0.6985193608770323,0.7437457656800402,0.9674906867436202,1.5695386385617223,1.7600923890734261,0.05286042801225359,1.785957403826425,1.8364251285620201,0.9833996614936139,0,0,0,0,1,0
-0.6060109624951683,-0.8397228067938793,-0.9627633591948426,-0.292481725249346,-1.3294770219424263,-1.5970800235604294,-0.6120226371211669,-0.6956740640411317,0.27019524412381163,1.183694581366416,1.662553053764938,1.498004086079721,0.15434812070701845,1.5381367941004824,1.5421988757411342,0.9715532033001284,0,0,0,0,1,0
-0.6059427971182386,-0.841568905108836,-1.0328861795456583,-0.17702207543767515,-1.591492021566014,-2.2688354639097525,-0.610243931280704,-0.69557248814707,0.3528203038233314,0.8731133443802999,1.6826950142822972,1.8754165575561446,0.0024903759026153726,1.8923057084293957,1.9675602236118805,0.663886698469269,0,0,0,0,1,0
-0.6048862337758287,-0.7820928386890877,-1.1052636978766643,-0.05732995701556541,-1.8481939257891435,-3.151668556857401,-0.6055790235104334,-0.693998430397381,0.41477871063274446,0.22039720177668204,1.0941767845818204,2.2923890865663337,-0.15888737557854904,2.3029110754860893,2.4502135744240072,0.8458287529417191,0,0,0,0,1,0
-0.601989205256318,-0.8246836321371845,-1.060853723955796,-0.118198886577887,-1.705940472329359,-2.6275016749220055,-0.6058810678984365,-0.689686012425594,0.3090204924612851,0.7945308793434309,1.5615563955526035,2.056040748674485,-0.07687448160205237,2.060226041132015,2.1749984738909713,0.7112155480706577,0,0,0,0,1,0
-0.6018187918139938,-0.7458468427325484,-0.9967557090672476,-0.22074338586345998,-1.4765751779080418,-1.9520799660855908,-0.6011825996406099,-0.6894325023762827,0.2658945170045817,-0.019888444799756936,0.7823136352500476,1.7039509667514898,0.0603380897277965,1.721182921153464,1.772955983756336,0.7289698031540839,0,0,0,0,1,0
-0.6015461303062751,-0.7957660870672917,-1.0299236807274141,-0.16948658623896584,-1.5946018485240299,-2.2779675641249444,-0.6027599425557374,-0.6890269235922489,0.11902319962208972,0.3118406422751935,1.2740587655002162,1.8862854034974368,-0.012400293134613565,1.8940385327411529,1.9799717991939028,0.8529300403360051,0,0,0,0,1,0
-0.6014779649293455,-0.778848181044618,-0.9891896312140341,-0.23240798200374657,-1.449287238045826,-1.882288076987426,-0.6039009991326382,-0.6889255360668084,0.098081004391629,0.5292392884768651,1.1069272382672681,1.665429439185014,0.07496095274882947,1.684448625174012,1.7295464068538968,0.7859336673492521,0,0,0,0,1,0
-0.5995011689983852,-0.8376436152573363,-1.0709753543063965,-0.09627482201239708,-1.7472827851487642,-2.7697897417773563,-0.605008495221983,-0.6859865443091052,0.950339098960992,1.0831748235765186,1.7295138042794138,2.1289652286824876,-0.11047979732194821,2.127222212733354,2.259458012097011,0.913562830194017,0,0,0,0,1,0
-0.5984786883444402,-0.8095046015475391,-1.0622070019165673,-0.10420602300815869,-1.7233620738795676,-2.6865564508085793,-0.6017195674415045,-0.6844673205626447,0.8609070088982514,0.673515053373609,1.453480186899277,2.0856214570841183,-0.09648860367345101,2.0821845907606864,2.209209021691767,0.7647273562229987,0,0,0,0,1,0
-0.5976266211328194,-0.7985492201330225,-1.0832910508634053,-0.06692469350039261,-1.7998288002437202,-2.962032268769311,-0.5999073011134857,-0.6832017918669414,0.35153253857626854,0.5002722178529357,1.3539770836284124,2.21117442417752,-0.14577130711409048,2.2053827935927575,2.355160115888613,0.8108461078551477,0,0,0,0,1,0
